date,mrdi_short,mrdi_long,ma20_mrdi,ma60_mrdi,risk_score,is_latest,display_roled
2020-04-22,1.564424690944724,4.075950339330543,4.540431296985093,3.6662589151379854,0.4907430040522531,0.0,0
2020-04-23,0.7445723013944903,1.5170321941656555,3.522696703262169,3.8052411616565514,0.1955207119607295,0.0,0
2020-04-24,1.311952590759834,2.1378739081281006,3.821060986098516,3.390885411409601,0.296365814732772,0.0,0
2020-04-27,1.307243966754455,2.9588391191299674,2.8020886994056293,3.161192218299132,0.3698496173066155,0.0,0
2020-04-28,1.2269369197945432,3.1925589968049133,2.9630461052050907,3.09381212322363,0.3845078132101003,0.0,0
2020-04-29,1.192150451389887,3.064777970432324,4.338142973182073,3.2279651941425365,0.3702536637348114,0.0,0
2020-04-30,1.7755034734040278,3.8625441246001326,3.593715743754637,3.191204756702169,0.4882821654514014,0.0,0
2020-05-01,1.4381725564944452,4.039127351864737,4.330176931222399,3.059924809380391,0.4774187972247075,0.0,0
2020-05-04,0.8843753634123559,2.22503158887309,2.6391731589111025,3.066002522742181,0.273654796360681,0.0,0
2020-05-05,0.7688398578481485,1.4664864281333805,3.2874166962271003,3.094202172708823,0.1951081614505262,0.0,0
2020-05-06,1.3335105393563895,3.672185759234543,3.873529237449054,3.470726854934757,0.4416428561047754,0.0,0
2020-05-07,1.4581447844450317,3.834891592704746,4.435447207544157,3.411105724234332,0.4664089139757064,0.0,0
2020-05-08,1.271873103221176,2.463173946472694,4.129706131454984,3.121059731941502,0.3261655154768731,0.0,0
2020-05-11,1.1161830320986597,2.7537683245554043,3.697669091263979,3.470066815068417,0.3404006832817253,0.0,0
2020-05-12,1.6116669604861429,2.877404040048472,2.837683257606276,3.2537212612036,0.3910003798305199,0.0,0
2020-05-13,0.9665556864581069,2.401300982463096,2.69466298544265,3.381258301931393,0.2962950413269268,0.0,0
2020-05-14,1.041626169784121,2.340700147976425,2.129416881634268,3.526767166443557,0.2967047119967767,0.0,0
2020-05-15,0.7536572547655226,1.7364435657635189,3.1861554558446983,3.8659320119713954,0.2185974986813118,0.0,0
2020-05-18,1.7551495485123838,5.173900558680605,3.31493554510942,4.241800664503254,0.6124412617868116,0.0,0
2020-05-19,0.89043783007759,2.5202371883647485,4.087460857898061,4.105673720000294,0.3011383177489312,0.0,0
2020-05-20,1.2628994019291897,2.584653930525183,2.696379312011597,3.6238064944514528,0.3365658328394372,0.0,0
2020-05-21,1.0917227132792329,2.3526259327542984,2.505335306362861,3.782970065865741,0.3017681037470802,0.0,0
2020-05-22,0.6616593865151013,1.283932460101182,2.3814333791623614,4.353484423211106,0.1699106120617515,0.0,0
2020-05-25,0.2449406507342131,0.2716227008312337,2.1110615203531813,4.917834742164519,0.0442687928620002,0.0,0
2020-05-26,1.5723553687180465,3.8343237779491415,2.5015461705888016,4.703364710727281,0.475413580794685,0.0,0
2020-05-27,0.9600476609434708,2.9131188524626794,1.579439805371547,4.860781970162358,0.3425955194982893,0.0,0
2020-05-28,0.6573299914780472,1.7040803931445891,2.077400085861512,4.986968870426253,0.2079986992872576,0.0,0
2020-05-29,1.121765017118023,3.28444946161954,1.908959423235999,6.113977195597881,0.389385312126064,0.0,0
2020-06-01,0.6415209510196062,1.4605203916215963,1.866101069005318,9.551906705634382,0.1844663797638699,0.0,0
2020-06-02,0.7678127311833547,1.4149361310929318,1.6220048207343143,4.825985967301722,0.1903113501420792,0.0,0
2020-06-03,2.423917283562545,4.92159442230407,2.562937461036044,5.314766600808865,0.6423941004663037,0.0,0
2020-06-04,1.6049234675919246,3.3838971317009623,3.78078998602809,6.354215736842585,0.4367951226673495,0.0,0
2020-06-05,1.969091890469382,4.641128386467806,4.465197887077584,5.978198896422169,0.5806730779233231,0.0,0
2020-06-08,1.454850534998183,2.693365541859212,4.555943525965135,7.333394211774578,0.3617310353738769,0.0,0
2020-06-09,2.580500589712211,3.822161705426359,4.081844026191277,5.468714254695786,0.5542444245640936,0.0,0
2020-06-10,1.803047941504436,3.994598184777225,3.713720735427376,7.637635828451261,0.5083673858694693,0.0,0
2020-06-11,7.647778204095434,6.631624406338964,2.8528579997429486,5.984420522837241,1.1943596305804922,0.0,0
2020-06-12,1.8021404864340964,2.6744295619238185,3.147797020182993,6.139534417868831,0.3814579363868398,0.0,0
2020-06-15,1.5109113672242072,1.7020867751760826,2.152038238202014,6.037044663418829,0.2712196662443622,0.0,0
2020-06-16,1.459018324798906,2.167909556376634,2.9792277844700426,4.19732211200317,0.3090708935055498,0.0,0
2020-06-17,0.7686762601772281,1.3583686333680445,2.761571471195257,4.3705433693970415,0.1822840864983017,0.0,0
2020-06-18,1.4616277958063206,1.960485865038588,2.3511156413894305,3.8792019792633967,0.2906142185941981,0.0,0
2020-06-19,1.4643847914972872,2.0303778945248983,2.613376508969566,4.160162949086198,0.2971174618964387,0.0,0
2020-06-22,1.353784885501143,1.6051815225491337,2.587245261011682,3.768266752557362,0.2502206325020865,0.0,0
2020-06-23,1.3021988194604377,1.7628730532991397,2.552931559954929,4.151556419283485,0.2603751820927915,0.0,0
2020-06-24,2.127966240278953,2.458949548660022,2.73520786534785,4.264983924949134,0.3875391900768108,0.0,0
2020-06-25,1.918414628858098,1.819593065748486,2.5267714309887706,4.141577023974718,0.3136415918233682,0.0,0
2020-06-26,1.994999089752917,2.2181178078371744,2.1429920861176197,4.095895373366013,0.3554802789398195,0.0,0
2020-06-29,1.451291127703335,2.2451303511888696,1.79246628243658,3.321330337462776,0.3154140122392171,0.0,0
2020-06-30,1.686443460074965,2.1093394430861827,2.165869880097455,3.8151515496869086,0.3215773352397764,0.0,0
2020-07-01,2.132765650042252,2.5612372626379702,2.851434049035634,4.023500038269366,0.3971165094650407,0.0,0
2020-07-02,1.623276512592445,1.4548730718729632,3.2456169019447896,4.0539975918448805,0.2577618737946452,0.0,0
2020-07-03,0.4884027356429945,0.3165925538963832,4.3755951262526525,3.9670560423210777,0.0671328133773594,0.0,0
2020-07-06,2.1053082956111777,2.27586936267141,4.508996278828271,3.414816393369664,0.3727279815732598,0.0,0
2020-07-07,1.603239517377159,1.8343930872419092,4.004460250082304,3.017860017770132,0.2931037727400983,0.0,0
2020-07-08,1.283109780711944,1.6328855029114229,3.24279107579049,3.2028413948589924,0.2496501899954717,0.0,0
2020-07-09,2.695504051571283,3.5097908781773195,3.3756496863095222,3.105960944455493,0.5317260725694414,0.0,0
