week,QQQ_1M_shock_score,QQQ_1W_shock_score,SP_1M_shock_score,SP_1W_shock_score
2018-04-23,1.997787265936057,0.8773493454035908,2.030296841485332,1.0185291719474976
2018-04-30,2.366978469826518,0.7934507292289096,2.175612607366908,0.8951044786727093
2018-05-07,2.2110729827705438,0.6141224256043436,2.109076976230894,0.811035640208382
2018-05-14,2.284335507190179,0.3299256409506354,2.1932266275744388,0.6352759896583792
2018-05-21,1.9022786336882205,0.14956212382677259,1.8871678035763713,0.5123419805184211
2018-05-28,1.6804948778789324,0.04036244274783111,1.7230180413921259,0.38378249669917325
2018-06-04,1.551972813267153,0.2582312250274309,1.6118621877328667,0.2857369065158185
2018-06-11,1.4339194147791539,0.3875699318007003,1.4770408083799422,0.17912713406195932
2018-06-18,1.2529621163047484,0.5958107849793812,1.312219438736912,0.05291998830749582
2018-06-25,1.0895365316247767,1.0039092454353207,1.1643338010605153,0.21634909443533193
2018-07-02,0.9665534689293365,1.029351961119136,1.0381268455768204,0.14962604931792872
2018-07-09,0.8267709228652933,1.0710363038628172,0.9133916039843348,0.20223890718750578
2018-07-16,0.6733295932159546,1.055138650654582,0.78998315225696,0.1819706370265107
2018-07-23,0.5693753117733169,1.0326855234369212,0.7224164413983606,0.10365155800033811
2018-07-30,0.45605315027974797,0.8860276549338483,0.676124109461092,0.039394669120005686
2018-08-06,0.4900306444970222,1.1026282459499859,0.662770210658639,0.4723724261006821
2018-08-13,0.1852120570878961,1.0753189627379414,0.3562962557959275,0.4694896400759657
2018-08-20,0.42190018771826093,0.9220149457198024,0.23318162379683713,0.2681627507165487
2018-08-27,0.618058051032292,0.6185108212735586,0.11019516881644102,0.23474046421033407
2018-09-03,0.8378392740464815,0.6828585550695179,0.046838903203628865,0.36996171618882867
2018-09-10,1.174761048416199,0.5148718093802822,0.3430883544465235,0.9779961487707403
2018-09-17,1.3849054651058823,0.4827433433395389,0.5814526773344655,1.2124604453956116
2018-09-24,1.7148769055569242,0.45531839995705525,1.006832954063736,1.1570518751454026
2018-10-01,1.8842428601920642,0.7211885143299948,1.3843729551790669,0.9445099440912481
2018-10-08,2.1459061798362207,0.8709708687428537,2.033170531549262,0.4849609879129604
2018-10-15,2.426733455917647,1.2032056600217091,2.6942369091888327,0.21369869192413896
2018-10-22,2.4871464875375606,1.3266847505712374,2.802940845877289,0.07895972626061722
2018-10-29,2.3881780361574614,1.8625855188760705,2.60603498577025,0.6473399953854999
2018-11-05,2.2005239198004376,0.008060719489000882,2.2713382108707725,3.2912768909831343
2018-11-12,2.067652385138582,0.7434758094995475,2.047604489335499,2.4894616761059294
2018-11-19,1.9386664148694162,2.475949391646546,1.836523895558626,1.5945538966145398
2018-11-26,1.864631366968608,2.3171933558029663,1.7639515272390642,1.8298151017008353
2018-12-03,2.1049204951987783,3.0864200645016373,2.1450863125752293,0.9128054058861187
2018-12-10,2.041997269584419,2.5542737135826568,2.0766869779560033,1.006786742170009
2018-12-17,2.6891240088323203,2.988737138825003,2.9541553744252482,0.06673773967755951
2018-12-24,2.5471557533036915,2.2288403400072685,2.774828868687608,1.027935227504574
2018-12-31,2.2455147618926183,2.2218736663786776,2.4170556517431656,2.363937403582047
2019-01-07,1.9856220914465326,3.0145274307039736,2.1110778942572708,0.23996382831546667
2019-01-14,1.7607854949310002,2.607198990546915,1.8291519064317894,0.09331675746019859
2019-01-21,1.727423220293108,2.530036406142503,1.8016476167678088,0.6800664093822869
2019-01-28,1.4549470346737696,2.1214813365083276,1.4510925974108857,0.56756175414023
2019-02-04,1.2745684952760994,2.1715033170506493,1.2081932848381032,1.4968939526553804
2019-02-11,0.32902596091569564,2.071015393755612,0.7032365814595736,1.7774405246051985
2019-02-18,0.41540655693922496,1.9721311276698195,0.8976152044312751,1.9777596954402212
2019-02-25,0.42378273038523057,1.8670689998366063,0.8880698744704802,2.0066726795178065
2019-03-04,0.38086035941025953,1.8563152550174273,0.8201813288253801,2.2268365994727644
2019-03-11,0.49529122842323975,1.7302131299862271,1.005535596186476,2.0742479931778375
2019-03-18,0.42905813056504344,1.8476026223394548,0.9074416537441533,2.5034829055764645
2019-03-25,0.4496030707847493,1.8241213866863635,0.8754531637101117,2.294458253680863
2019-04-01,0.554250962325001,1.6440370963244784,0.9357587995771837,1.9039021310970865
2019-04-08,0.5916297005427079,1.4810935074930058,0.934101849278969,1.585634991272052
2019-04-15,0.657934681179797,1.328577755443658,0.9497392278545028,1.352815034364974
2019-04-22,0.6975894314331872,1.1829141282783056,0.9385606414963757,1.1008404815703083
2019-04-29,0.7251753407312944,1.085966154051849,0.910263118910106,0.9683960796637926
2019-05-06,0.7341543021487521,1.0599955488732973,0.8497558659789375,0.9074120699551191
2019-05-13,0.6437634981774628,1.0080970866576688,0.7698052274225484,0.8422242816570098
2019-05-20,0.5433436441729661,0.9189899537169239,0.6796577683823749,0.7126896057864412
