week,qqq_1w_error,qqq_1w_sigma,qqq_1w_shock_score,qqq_1w_p95,qqq_1w_p99,qqq_1w_shock_p95_flag,qqq_1w_shock_p99_flag,qqq_1m_error,qqq_1m_sigma,qqq_1m_shock_score,qqq_1m_p95,qqq_1m_p99,qqq_1m_shock_p95_flag,qqq_1m_shock_p99_flag,sp_1w_error,sp_1w_sigma,sp_1w_shock_score,sp_1w_p95,sp_1w_p99,sp_1w_shock_p95_flag,sp_1w_shock_p99_flag,sp_1m_error,sp_1m_sigma,sp_1m_shock_score,sp_1m_p95,sp_1m_p99,sp_1m_shock_p95_flag,sp_1m_shock_p99_flag
2014-11-24,3.6667958754055676,0.41224291989255124,1.4765984405820434,,,False,False,-6.526662893504747,0.2373759022473451,1.2403370323439138,,,False,False,6.20251149819538,0.34449645305066384,1.5337591459485904,,,False,False,-5.803425849111056,0.2291696877584065,1.2747230023359772,,,False,False
2014-12-01,3.6782191340741432,0.406937587450186,1.4032896049247912,,,False,False,-6.610468760399898,0.2313765127765803,1.4997519664087853,,,False,False,6.224203128775719,0.3409403666501354,1.4879177983916667,,,False,False,-5.88150203183678,0.2234011835534565,1.5207198314118657,,,False,False
2014-12-08,3.7100730221195644,0.40039408037226226,1.3845593283771482,,,False,False,-6.652502319674348,0.22482166548945212,1.5875199480761941,,,False,False,6.231230753249786,0.3355819527421266,1.409759695849835,,,False,False,-5.920308746339705,0.21736100565075742,1.5984831817897673,,,False,False
2014-12-15,3.7848551068285907,0.39433455525950795,1.4686002595241754,,,False,False,-6.676244668472325,0.21796779339845043,1.6013204121738445,,,False,False,6.3073088284480265,0.3326548484618513,1.5236305286185292,,,False,False,-5.9487892684616686,0.21114428826229412,1.634016393001101,,,False,False
2014-12-22,3.846061039517063,0.3870581471122414,1.521613205509329,,,False,False,-6.710166547522846,0.2117063174292308,1.6605135174788896,,,False,False,6.363618793109126,0.3290359799104885,1.5788095820842805,,,False,False,-5.974857631351782,0.20483435372255857,1.6624850824971533,,,False,False
2014-12-29,3.8473465141160696,0.37567635375646297,1.4382676400177503,,,False,False,-6.757156254572585,0.2069284567162603,1.7724364328815823,,,False,False,6.368726373910128,0.3221960689696865,1.4960110075001467,,,False,False,-6.012301834084194,0.19935883188686057,1.742597257233676,,,False,False
2015-01-05,3.842586285496375,0.3600395763417511,1.3537050174069865,,,False,False,-6.787831348382305,0.20392969881058787,1.7975837709082638,,,False,False,6.354313103031004,0.3110317330194202,1.3721723471143255,,,False,False,-6.035543168855633,0.19532388647297486,1.747141131834021,,,False,False
2015-01-12,3.820126059832554,0.3420355932785651,1.2290608436441226,,,False,False,-6.827718669772157,0.20352196548556992,1.8482725431942557,,,False,False,6.353625257492999,0.2990964633731489,1.2964790224946758,,,False,False,-6.070317344563038,0.1940810113775196,1.7908639638051866,,,False,False
2015-01-19,3.8398572053894044,0.32594861438855843,1.2221239935061945,,,False,False,-6.870611442896752,0.20609420383352026,1.8888232291056906,,,False,False,6.372127577495572,0.28799851871750903,1.2840894943508991,,,False,False,-6.11476031995012,0.1961673484733648,1.8556243784693829,,,False,False
2015-01-26,3.8446483502498427,0.30648647358734693,1.182741643903843,,,False,False,-6.911236792923817,0.21158120751818957,1.894627056129231,,,False,False,6.382594110507888,0.27373952678693014,1.2574231511102558,,,False,False,-6.156302558051828,0.20135712758117036,1.8782540021633238,,,False,False
2015-02-02,3.8895017470769386,0.28794710960853,1.2757875220305017,,,False,False,-6.925084703585489,0.21654947973948718,1.7857331043316491,,,False,False,6.440584246940212,0.2611586661463672,1.4007449352643186,,,False,False,-6.16876914347202,0.20600188902969058,1.7683431023323277,,,False,False
2015-02-09,3.9840172036356005,0.2757241669774596,1.528968841401957,,,False,False,-6.95281856567901,0.22182785535422014,1.7432737976026766,,,False,False,6.5091689861819955,0.252827988235005,1.574315073701962,,,False,False,-6.199644352276169,0.2110091494789916,1.7473015276559467,,,False,False
2015-02-16,4.008158779341578,0.26400916274104624,1.5412279019039135,,,False,False,-6.949370233146785,0.22432938661224225,1.5884932266025265,,,False,False,6.526732980543743,0.24572573489676847,1.5511166978299897,,,False,False,-6.1997674693756135,0.21365514694605206,1.6056376984078735,,,False,False
2015-02-23,4.022252319168071,0.2559874235476701,1.5063587772712757,,,False,False,-6.966310939491762,0.22521894611155685,1.5369958529814036,,,False,False,6.513284448703349,0.23930086791894656,1.4077037503573078,,,False,False,-6.221616574702784,0.215093476828498,1.5747135157911758,,,False,False
2015-03-02,4.02839485485857,0.2506885238452546,1.4350296004074188,,,False,False,-6.986989598522361,0.22506684363167057,1.5087806641955295,,,False,False,6.500448143357558,0.23335552344806237,1.2701806212053868,,,False,False,-6.244591303801387,0.21571407173568782,1.5541594122846139,,,False,False
2015-03-09,4.050000734647119,0.24774069576866525,1.4182510593426454,,,False,False,-7.024451827457391,0.22546451609412618,1.5494247041656883,,,False,False,6.517504917877046,0.2286564002563841,1.2564140837803581,,,False,False,-6.285305813360488,0.21692502598245267,1.6079561373875264,,,False,False
2015-03-16,4.09854577929396,0.24766142117530532,1.4949196477530822,,,False,False,-7.036840273076008,0.22472022818159,1.4884990549134915,,,False,False,6.548069711402731,0.2259025050861495,1.2950086773216143,,,False,False,-6.304196989624838,0.2171236827831317,1.568569073590859,,,False,False
2015-03-23,4.06079919642973,0.24175323361915094,1.2583749801289348,,,False,False,-7.068869280687294,0.22374159424316387,1.5142955619055298,,,False,False,6.518579294811424,0.21795527729559502,1.0940859658816184,,,False,False,-6.340031837770219,0.2174448412765788,1.6036510943605728,,,False,False
2015-03-30,4.124689940322408,0.2358845431066547,1.4310844123950768,,,False,False,-7.086905465325087,0.22183356879133662,1.4845107213262,,,False,False,6.575797600462337,0.2093946410259444,1.2842302358677689,,,False,False,-6.35691678982209,0.21674311155730275,1.5599799600233408,,,False,False
2015-04-06,4.158846987547663,0.2266087446112717,1.497991465333495,,,False,False,-7.081360406532197,0.21939410561341322,1.359573269276494,,,False,False,6.599662288801432,0.1969330487455039,1.343970050181341,,,False,False,-6.350353746920261,0.21512877128828542,1.4224969113686299,,,False,False
2015-04-13,4.201032107959797,0.21642093798641052,1.6103822586178456,,,False,False,-7.082045167579716,0.21748635889560844,1.266993006759498,,,False,False,6.642437580452059,0.1836630600578773,1.5161850324482873,,,False,False,-6.350400396468611,0.21357459794840977,1.322220801998581,,,False,False
2015-04-20,4.320475250894836,0.21801237057207198,1.9908277929331053,,,False,False,-7.059698729010776,0.21328638236182917,1.0853248592766183,,,False,False,6.726796340437431,0.18123887674142578,1.8474231731721327,,,False,False,-6.3257748340094055,0.20969081732635833,1.1253980817873166,,,False,False
2015-04-27,4.329786320504751,0.2163028987867233,1.8941499726439008,,,False,False,-7.056764223930372,0.2065566632838735,1.0019543911601039,,,False,False,6.747934900368556,0.1768995206555158,1.8521341677994871,,,False,False,-6.315464020564325,0.20329409384553082,1.0059935943442257,,,False,False
2015-05-04,4.431269057005817,0.22311712388936678,2.1351600217152127,,,False,False,-7.065978900522275,0.19744939867207686,0.9835402687040494,,,False,False,6.837470613964363,0.18085165979275017,2.145410882701434,,,False,False,-6.320196090512467,0.19436436859918213,0.9664201121660707,,,False,False
2015-05-11,4.487213188691194,0.23469313000231812,2.1239519383718637,,,False,False,-7.070662326231381,0.18472858439462816,0.9551162736052667,,,False,False,6.880689785594889,0.1881446006815752,2.1400034612369887,,,False,False,-6.330990009271198,0.1826872675454594,0.9675101583181928,,,False,False
2015-05-18,4.525894731791695,0.24553998876451943,2.047577526539405,,,False,False,-7.083627866334703,0.1702585418212379,0.9817526905257763,,,False,False,6.908221088336378,0.19630982298262892,2.04937155449352,,,False,False,-6.340656297376048,0.1691671888625862,0.9740658017871898,,,False,False
2015-05-25,4.5668437086674345,0.25649451913114996,1.9848140112505617,,,False,False,-7.09879678498727,0.15406438890963664,1.0405749935644621,,,False,False,6.93492536925366,0.20345134743255497,1.97023164895455,,,False,False,-6.361500401138289,0.15481558679553983,1.0603562261942034,,,False,False
2015-06-01,4.625072903397397,0.26743716617289076,1.9851603464155376,,,False,False,-7.106614090185431,0.14207106288195284,1.0491252756805631,,,False,False,6.972464290148675,0.21065947254377376,1.9443983422418745,,,False,False,-6.378492064544603,0.14460406712834703,1.1205517018761382,,,False,False
2015-06-08,4.65009514690317,0.2768109238698062,1.8777192625799117,,,False,False,-7.115423054901989,0.13087698353254276,1.0701244809129602,,,False,False,7.001110591927572,0.216215332722352,1.889974511979853,,,False,False,-6.392558704503125,0.13527600427107614,1.1675353245321212,,,False,False
2015-06-15,4.681332354297637,0.28767772851659124,1.7955179212774146,,,False,False,-7.1156048307466335,0.1184882044284292,1.0409303839656123,,,False,False,7.020890883783174,0.22372938764083358,1.7922379369180859,,,False,False,-6.4009959704320645,0.12579465597227768,1.1843445404343083,,,False,False
2015-06-22,4.705602763268505,0.29875849694789564,1.6995052331381082,,,False,False,-7.115952985501844,0.1059001150104236,1.0205744930886311,,,False,False,7.0391148705717805,0.23185016795001548,1.6960076761418887,,,False,False,-6.406203886175333,0.11582953897570217,1.1879688929658638,,,False,False
2015-06-29,4.751768701276898,0.30879820800060565,1.6811046334758641,,,False,False,-7.1122425472492345,0.09456315811673961,0.9592673790277674,,,False,False,7.073126703620897,0.23920559032894462,1.6727835527730963,,,False,False,-6.40869897721773,0.1064529857876182,1.1728270028472534,,,False,False
2015-07-06,4.786920157869077,0.31652372700023373,1.6363797628285286,,,False,False,-7.108121094701061,0.08306416017509247,0.8941409115270322,,,False,False,7.112257371612512,0.2449319990531712,1.6744163448340312,,,False,False,-6.408418911305716,0.09629558579053034,1.1446993622696444,,,False,False
2015-07-13,4.896009124225968,0.32569218093171115,1.7982067243322826,,,False,False,-7.093303675031457,0.07233894266326671,0.6806684548763234,,,False,False,7.189222836547407,0.25208933444457726,1.8046984815902631,,,False,False,-6.401074413217445,0.08631869705324005,1.0445427806033991,,,False,False
2015-07-20,4.93488259212541,0.33313360294642663,1.7483044986567946,,,False,False,-7.111297227873677,0.06419629769043936,0.9030932574295505,,,False,False,7.225728737700464,0.258539975943501,1.7738855460266383,,,False,False,-6.424079894786876,0.07922757045031827,1.2782437490809848,,,False,False
2015-07-27,5.032968012422604,0.34207298334594377,1.8557437315911485,,,False,False,-7.114988606101148,0.0583256250525899,0.9229221903062915,,,False,False,7.298215744335192,0.26631199754011015,1.862068254249891,,,False,False,-6.43250522278465,0.07437757865427438,1.3320451816331564,,,False,False
2015-08-03,5.0624121450178015,0.3495662628523232,1.7711434271485518,,,False,False,-7.122158691699181,0.052443530411440356,1.0186257490646677,,,False,False,7.330448749523977,0.27500217281682265,1.7959805869293917,,,False,False,-6.439673348568119,0.06918147058978144,1.385096727936484,,,False,False
2015-08-10,5.157448933914554,0.3633769160454085,1.8411648030795917,,,False,False,-7.1422743197464245,0.04872277359502116,1.3597173115599956,,,False,False,7.407340399189896,0.2883227714868197,1.8598779288107337,,,False,False,-6.452152169197204,0.0657673204361095,1.4990729348666942,,,False,False
2015-08-17,5.1702936736631795,0.3732797438974955,1.7069879689549061,,,False,False,-7.13735158412465,0.042758894367632146,1.2651499048781758,,,False,False,7.414402404447069,0.2982979573663228,1.706904187765462,,,False,False,-6.45427374050025,0.06070658637259458,1.497743227957326,,,False,False
2015-08-24,5.2610764561193974,0.38436328145939413,1.769991476735915,,,False,False,-7.15897838514401,0.03812527054597063,1.7918017318108057,,,False,False,7.4729601393782,0.30710281936511524,1.728454219897645,,,False,False,-6.477570258021194,0.05746999204446532,1.816165619734635,,,False,False
2015-08-31,5.469538978276362,0.4048865487672974,2.0582398617985325,,,False,False,-7.179577575656596,0.03581538397989169,2.275694892970964,,,False,False,7.723110657414805,0.3295520391671042,2.2270783171475177,,,False,False,-6.501110153635979,0.056519876927575916,2.0886246775556527,,,False,False
2015-09-07,5.592460597043217,0.42790984475378746,2.0961188077804196,,,False,False,-7.2006371935430735,0.037933675795580594,2.5251479603884617,,,False,False,7.823227477526819,0.3534242582676036,2.2178299992957893,,,False,False,-6.5228411084866496,0.05921977204008074,2.2060840017439607,,,False,False
2015-09-14,5.78482681570728,0.46037142477118087,2.2252882655718538,,,False,False,-7.195492280762458,0.03929223897735859,2.151601262471035,,,False,False,7.941837902590538,0.3805791447618265,2.230387267194721,,,False,False,-6.533027957746001,0.06252991661005888,2.111460513943429,,,False,False
2015-09-21,5.821659964855009,0.4823374927206268,2.0598997161120756,,,False,False,-7.207457268279422,0.0426149548712935,2.139528519184195,,,False,False,7.99145607849439,0.4007414146156851,2.1006262811221017,,,False,False,-6.54876491917116,0.06758461045226506,2.067604073085136,,,False,False
2015-09-28,5.972326203356984,0.5098796468811418,2.104751927632708,,,False,False,-7.221365579611014,0.046855199949033914,2.132371217580968,,,False,False,8.130371690871108,0.4268210998045289,2.15765398923499,,,False,False,-6.566764998128164,0.07339324576560348,2.0392504556771387,,,False,False
2015-10-05,5.572805875530763,0.5031215602063788,1.2308492750744569,,,False,False,-7.226190049090063,0.05037497459916887,1.9685722755361492,,,False,False,7.7723002868482025,0.42173464392379395,1.2276899483036565,,,False,False,-6.570111151837411,0.0779140809380768,1.8553919132260708,,,False,False
2015-10-12,5.6002298114909586,0.49416299184714213,1.1997568759828905,,,False,False,-7.072042208542458,0.05076888442825826,1.0753896523815678,,,False,False,7.815943417568812,0.4163671002099862,1.2399338799050108,,,False,False,-6.444932010029225,0.07645903461174475,0.2059427336472164,,,False,False
2015-10-19,5.684682056746962,0.49072669423453286,1.273332401496539,,,False,False,-7.056977285707013,0.050915010697831026,1.3661312049810324,,,False,False,7.880803398759923,0.41435912548778037,1.2953564561390334,,,False,False,-6.420882107064993,0.07353280024862707,0.16267152025242115,,,False,False
2015-10-26,5.753910396043536,0.48543232502398653,1.3169962185929025,,,False,False,-7.113789592425815,0.04898081179066759,0.3049676200745457,,,False,False,7.940896320919766,0.41174979157467856,1.3380761089249407,,,False,False,-6.470079437332123,0.06981857612598763,0.44814564833069226,,,False,False
2015-11-02,5.790128813387779,0.48205801090716455,1.2929296949692266,,,False,False,-7.169569150527222,0.04787316367006578,0.769904332404275,,,False,False,7.978170777381736,0.4112996805628577,1.3234970945505509,,,False,False,-6.525781823092165,0.0674516362180345,1.172456854970216,,,False,False
2015-11-09,5.792738239368542,0.47639243574519646,1.208381993158277,,,False,False,-7.167960244941688,0.04661513858616278,0.6758882166360772,,,False,False,7.971837801488297,0.40826022215904545,1.2150429995781202,,,False,False,-6.543402703780622,0.0657179795992158,1.3472004993396196,,,False,False
2015-11-16,5.914259561077221,0.4736220177361043,1.359283756564041,,,False,False,-7.282016539095565,0.053369845132289324,2.5844666240177134,,,False,False,8.054690762082355,0.40641662682648333,1.3159198290161986,,,False,False,-6.6281353175824265,0.06979119964547854,2.3242332008175475,,,False,False
2015-11-23,5.98181386594378,0.47082277223301927,1.3952576849345697,,,False,False,-7.3030594695916085,0.060934737313825905,2.4800181888202477,,,False,False,8.11319238999311,0.40426798445399614,1.3555250099697826,,,False,False,-6.6540010081732595,0.07561696923656812,2.3384524977592966,,,False,False
2015-11-30,5.982261812358702,0.4653337795500378,1.3005018994727373,,,False,False,-7.304568623906519,0.06709988854150202,2.161177587979746,,,False,False,8.103613894198451,0.39875627603842256,1.241136863794985,,,False,False,-6.664037187041399,0.08123833951380718,2.164992118174355,,,False,False
2015-12-07,5.9914747116618825,0.45576835077574923,1.234813345019323,,,False,False,-7.315185695779919,0.07302021882214546,2.026132912724964,,,False,False,8.107753027450777,0.39027912385648256,1.1696425676204985,,,False,False,-6.6841115995041145,0.08740288785131671,2.1136739169682275,,,False,False
2015-12-14,6.038913028078239,0.4443455438568744,1.255807613257362,,,False,False,-7.310728820564352,0.07739727632467085,1.7570001304021445,,,False,False,8.151377257649333,0.38008049842628727,1.2014061848916247,,,False,False,-6.694755297799128,0.09298609185908077,1.97972044276318,,,False,False
2015-12-21,6.101235489271177,0.43104004076640096,1.3146268158951546,,,False,False,-7.310186125555786,0.08079516867335779,1.5839291668211068,,,False,False,8.212358773612909,0.3686004677980391,1.2818426814555979,,,False,False,-6.6945695839797335,0.09713261732538181,1.7791115848417678,,,False,False
2015-12-28,6.183989856239992,0.41832699065339696,1.4207205069879174,,,False,False,-7.324685454636434,0.08411027742505735,1.5967403311315878,,,False,False,8.27765854006559,0.3569605842055585,1.3767890704765653,,,False,False,-6.703627693747197,0.10056168365797513,1.6957200410727111,,,False,False
2016-01-04,6.1741487862125455,0.39990727516364755,1.3281321695361823,,,False,False,-7.331278392014204,0.08672543460297057,1.525645126336592,,,False,False,8.269609100378853,0.3413790510466557,1.2856572829038277,,,False,False,-6.7088214588497435,0.10289337919001942,1.5954795595342293,,,False,False
2016-01-11,6.226856534128876,0.3853760089124907,1.382159277515534,,,False,False,-7.37436563178659,0.09046427821862248,1.8193855562110208,,,False,False,8.307323842326664,0.3274787200431026,1.3240778523319228,,,False,False,-6.741426425366035,0.10551264378933972,1.7408225329504512,,,False,False
2016-01-18,6.343106618804692,0.3731538656273268,1.5938161250498983,,,False,False,-7.427114135197252,0.0976311682807811,2.1016966614261183,,,False,False,8.379785431565969,0.31407327143128727,1.4699821845281904,,,False,False,-6.785397892794766,0.11086195788319636,1.9281042230588339,,,False,False
2016-01-25,6.362769909830762,0.3621476759000914,1.5553205221165254,,,False,False,-7.478215743741215,0.1072329656972911,2.2597755538184736,,,False,False,8.450148329567785,0.304225265123253,1.6032196142968946,,,False,False,-6.827619341452091,0.1178844022056736,2.0424938028406485,,,False,False
2016-02-01,6.229092754588269,0.33868215786288064,1.1358916230247644,,,False,False,-7.517271732127793,0.11793329982362458,2.2570535025286427,,,False,False,8.399603608745382,0.2871673261928058,1.3792441358132066,,,False,False,-6.849633889766046,0.12463639984707084,1.981965111722742,,,False,False
2016-02-08,6.35066929158452,0.3223239679815883,1.4283445168040771,,,False,False,-7.542524935504829,0.12878486215126767,2.1434251801444746,,,False,False,8.485784686793531,0.2752469805573134,1.6013846958755598,,,False,False,-6.86078291227926,0.1305297099805217,1.8574886258109087,,,False,False
2016-02-15,6.538694199545706,0.3115997570230225,1.9120162239445537,,,False,False,-7.556321881712477,0.13787208018149263,1.9853433703826617,,,False,False,8.61888961238808,0.26607507779339085,1.982729089644328,,,False,False,-6.865689470085423,0.13471688896720357,1.7187178927107247,,,False,False
2016-02-22,6.624968571567912,0.3069931460878331,2.0508626391012656,,,False,False,-7.571187442493471,0.14651746606451796,1.8614489722109293,,,False,False,8.686571622242912,0.25962820382193663,2.1128653737319865,,,False,False,-6.877636717995727,0.13889987262505935,1.6421930386272143,,,False,False
2016-02-29,6.589413176695778,0.308822178103328,1.784111807412417,,,False,False,-7.556519503242689,0.1527987687818906,1.5940513321021812,,,False,False,8.673452428719981,0.2657055944310459,1.8775993138431206,,,False,False,-6.866995825825505,0.14176582718364164,1.4346686356504628,,,False,False
2016-03-07,6.632694569217721,0.3160316966554114,1.7537661373930133,,,False,False,-7.521068474652695,0.15626085511549814,1.2529930937786988,,,False,False,8.719610381210192,0.2762405636705899,1.8482815194396214,,,False,False,-6.844878066310477,0.14303747208365822,1.1806919337488893,,,False,False
2016-03-14,6.59152357172259,0.32550903737427755,1.4809047884573459,,,False,False,-7.4928420218915415,0.15726042755398825,0.9928167781939641,,,False,False,8.75112784063174,0.2901718810749664,1.7608916832398667,,,False,False,-6.8292444098657725,0.14299147716428043,0.9920632712898163,,,False,False
2016-03-21,6.514033930382348,0.32932021316282034,1.1476018409526443,,,False,False,-7.553776896649315,0.1605078185979315,1.2693816528849189,,,False,False,8.700244613275633,0.29903080321994274,1.4473991394422916,,,False,False,-6.88003101162291,0.1448914757376872,1.241634056713984,,,False,False
2016-03-28,6.511314074943787,0.33550437025378155,1.0565535239631485,,,False,False,-7.597756201266571,0.16534001032662554,1.4107197759205807,,,False,False,8.702409544994277,0.3094074813603241,1.3347460159089406,,,False,False,-6.922475726725641,0.14854281372433994,1.4047513898874289,,,False,False
2016-04-04,6.432815218128046,0.31753466341280295,0.7649627378084445,,,False,False,-7.6724416974045875,0.17337418813884428,1.6771262010967025,,,False,False,8.644259226238988,0.29816532928315514,1.077567277090905,,,False,False,-6.990627416875421,0.15502276011244115,1.6813254485749345,,,False,False
2016-04-11,6.4982205275142215,0.2991333398085373,0.915208550716254,2.3007284012962153,2.952197582047404,False,False,-7.743765185584067,0.1754255091967792,1.9168157705435582,,,False,False,8.713184476585027,0.2889151758721131,1.2311889805381215,2.198712090767661,2.350514537282719,False,False,-7.056864061624678,0.15646026492288193,1.9387958242679808,,,False,False
2016-04-18,6.540068249059074,0.28405215185882193,0.9953018878989853,2.3007284012962153,2.952197582047404,False,False,-7.790435386986768,0.1757754579444789,2.0180215211071513,,,False,False,8.781260139979235,0.28340723302988524,1.3731191278798172,2.198712090767661,2.350514537282719,False,False,-7.094167956640263,0.15491337953923345,2.0317986390140446,,,False,False
2016-04-25,6.554751816432907,0.27036781374350183,0.9860627032391973,2.3007284012962153,2.952197582047404,False,False,-7.838246007975389,0.1800702069659027,2.0806638478714055,,,False,False,8.811312439929786,0.2793558342200991,1.3807717696012942,2.198712090767661,2.350514537282719,False,False,-7.128855617360511,0.1561642913999303,2.075397045906019,,,False,False
2016-05-02,6.5908320614399,0.2566240825448901,1.0594624667659027,2.3007284012962153,2.952197582047404,False,False,-7.871325097234922,0.18670878202269942,2.0392937145881302,,,False,False,8.863533273130509,0.2765835234085253,1.4603005779416567,2.198712090767661,2.350514537282719,False,False,-7.14499795529205,0.159107129500716,1.9887810363200933,,,False,False
2016-05-09,6.6367972328485925,0.2402604620637901,1.1878148615893664,2.3007284012962153,2.952197582047404,False,False,-7.912994648313518,0.1923038333048212,2.0476369117992292,,,False,False,8.897616566045004,0.2708042006777033,1.4858391983221577,2.198712090767661,2.350514537282719,False,False,-7.173241909332091,0.16187641361732588,1.9795880322813788,,,False,False
2016-05-16,6.705638213089509,0.23267256352490562,1.3916049334108294,2.3007284012962153,2.952197582047404,False,False,-7.942143414691979,0.20301224978116403,1.9581463628286753,,,False,False,8.954144506137435,0.26972263032040533,1.5731162833992816,2.198712090767661,2.350514537282719,False,False,-7.196231780685987,0.16854261000340148,1.90805528932638,,,False,False
2016-05-23,6.823430437245474,0.23333534039027137,1.75374481471664,2.3007284012962153,2.952197582047404,False,False,-7.968257750262991,0.21302147249871206,1.8686261068610328,2.208401337354392,2.6208884962566175,False,False,9.045468581342345,0.2740516486005607,1.7506640183440527,2.198712090767661,2.350514537282719,False,False,-7.227817620690429,0.17590343541812967,1.8823088247199764,2.3249924102956583,2.6419623204561047,False,False
2016-05-30,6.871412707653329,0.23265123322541142,1.8181498395072695,2.3007284012962153,2.952197582047404,False,False,-7.997428160429411,0.2216261329866701,1.8074558531920422,2.208401337354392,2.6208884962566175,False,False,9.094277558615856,0.2760970188123401,1.776472962746164,2.198712090767661,2.350514537282719,False,False,-7.260841073587487,0.18311773403439474,1.863140388045073,2.3249924102956583,2.6419623204561047,False,False
2016-06-06,6.886783961934657,0.22853469558974907,1.76748254537268,2.3007284012962153,2.952197582047404,False,False,-8.022221882182938,0.22893972344173283,1.7392327883409129,2.208401337354392,2.6208884962566175,False,False,9.125833263725559,0.2751241926507761,1.7551261388821633,2.198712090767661,2.350514537282719,False,False,-7.28684822827193,0.19012264879358087,1.809353198498585,2.3249924102956583,2.6419623204561047,False,False
2016-06-13,6.8771560989423115,0.22244730287091224,1.6276353980994132,2.3007284012962153,2.952197582047404,False,False,-8.045051171246577,0.2339810512807428,1.6786213804211343,2.208401337354392,2.6208884962566175,False,False,9.130008014069794,0.27210795686452716,1.651597303530894,2.198712090767661,2.350514537282719,False,False,-7.304901326588877,0.1958446628801805,1.728844488717738,2.3249924102956583,2.6419623204561047,False,False
2016-06-20,6.861375781616472,0.2157294797365813,1.4696490360776304,2.3007284012962153,2.952197582047404,False,False,-8.061938491635308,0.23645092131693368,1.610225754333792,2.208401337354392,2.6208884962566175,False,False,9.136509446446556,0.26883694832925575,1.5636613425667414,2.198712090767661,2.350514537282719,False,False,-7.310456526205777,0.1988844224879366,1.6112483942030884,2.3249924102956583,2.6419623204561047,False,False
2016-06-27,6.945850768641819,0.21656694945940172,1.718726089637395,2.3007284012962153,2.952197582047404,False,False,-8.069180494237411,0.23662927191956512,1.518607305966333,2.208401337354392,2.6208884962566175,False,False,9.224001453433697,0.2711491118558815,1.738763379883332,2.198712090767661,2.350514537282719,False,False,-7.311443531129312,0.19959736450931137,1.4933147029019103,2.3249924102956583,2.6419623204561047,False,False
2016-07-04,7.196298983990718,0.23327881787095087,2.5006728759888963,2.3452982404225082,2.952197582047404,True,False,-8.084200750823996,0.23451043094136262,1.4728924597540878,2.208401337354392,2.6208884962566175,False,False,9.429948150487983,0.2836848755059988,2.23058214543272,2.2182924151883756,2.350514537282719,True,False,-7.325029615180752,0.19856894686990942,1.4501131922569674,2.3249924102956583,2.6419623204561047,False,False
2016-07-11,7.286943188007318,0.2547518035523215,2.485657192485703,2.356303724324051,2.952197582047404,True,False,-8.103895509643758,0.23280056988851963,1.4477823786785915,2.208401337354392,2.6208884962566175,False,False,9.511379927211621,0.29841748594462025,2.2381541866548664,2.2272437646498777,2.350514537282719,True,False,-7.337152763415389,0.19745592955448915,1.4036450909586153,2.3249924102956583,2.6419623204561047,False,False
2016-07-18,7.374198864454566,0.2831385391097355,2.4045611640259894,2.3664214947070774,2.952197582047404,True,False,-8.117875430668807,0.23189202251360258,1.3991716412039472,2.208401337354392,2.6208884962566175,False,False,9.573800161240788,0.3155856034379414,2.16866970058947,2.2272437646498777,2.350514537282719,False,False,-7.347185340145408,0.19694237550568758,1.348533614131673,2.3249924102956583,2.6419623204561047,False,False
2016-07-25,7.463298455992532,0.3124794502636937,2.3284587357666786,2.3664214947070774,2.952197582047404,False,False,-8.13365567017047,0.23188211874628772,1.3585685476214806,2.208401337354392,2.6208884962566175,False,False,9.629938832448165,0.33417238403283694,2.0802528357761703,2.2272437646498777,2.350514537282719,False,False,-7.369512173508295,0.1976611737873318,1.3511414996676625,2.3249924102956583,2.6419623204561047,False,False
2016-08-01,7.535199620970127,0.3321453950294382,2.2558247154052258,2.3664214947070774,2.952197582047404,False,False,-8.151225986324905,0.23225686085130176,1.3270446021641584,2.208401337354392,2.6208884962566175,False,False,9.664949035502595,0.34507637104629174,1.9749428763033015,2.2272437646498777,2.350514537282719,False,False,-7.394832029386669,0.19868507713182965,1.3660759799247162,2.3249924102956583,2.6419623204561047,False,False
2016-08-08,7.618138584304248,0.357733188309788,2.190045433862147,2.3664214947070774,2.952197582047404,False,False,-8.181745684637228,0.23300775360355955,1.3482362433610764,2.208401337354392,2.6208884962566175,False,False,9.743688913831406,0.3603550601871874,1.9754546167004035,2.2272437646498777,2.350514537282719,False,False,-7.428455593551011,0.19985754583406948,1.4170538808399977,2.3249924102956583,2.6419623204561047,False,False
2016-08-15,7.694613065446544,0.3898613824777096,2.0916870340920646,2.3664214947070774,2.952197582047404,False,False,-8.182930640926731,0.2319274002298886,1.2557124233723171,2.208401337354392,2.6208884962566175,False,False,9.791665479561898,0.379491171766018,1.8834031515948795,2.2272437646498777,2.350514537282719,False,False,-7.465177026049359,0.20089366765174219,1.477762505990964,2.3249924102956583,2.6419623204561047,False,False
2016-08-22,7.768598769457887,0.4231319498622618,1.9981188522078515,2.3664214947070774,2.952197582047404,False,False,-8.206325274066042,0.23026139645639923,1.2603084027850506,2.208401337354392,2.6208884962566175,False,False,9.844051471923915,0.3992444763144548,1.809924616070252,2.2272437646498777,2.350514537282719,False,False,-7.492679146051463,0.2015082543263883,1.492344682117243,2.3249924102956583,2.6419623204561047,False,False
