target,window,variable,coef,p_value,t_value
SP500_1W_FWD_SUM,3y,m_7_x_MA60_MRDI_x_dQQQ_M,0.1518756352690446,0.5475699853197782,0.6018488456101442
SP500_1W_FWD_SUM,3y,m_7_x_MA60_MRDI_x_dQQQ_W_x_RET_QQQ,-7.046562286118065,0.26223215834053876,-1.1225017925848015
SP500_1W_FWD_SUM,3y,m_8_x_MRDI_Short_x_RET_QQQ,-0.07650594456692016,0.6749402359820014,-0.4196445107684135
SP500_1W_FWD_SUM,3y,m_8_x_MRDI_Short_x_RET_SP500,0.3210347006970383,0.5526217243419768,0.5942710513598111
SP500_1W_FWD_SUM,3y,m_8_x_MRDI_Short_x_dQQQ_D,0.5291771013916291,0.17066656923323084,1.372201528506228
SP500_1W_FWD_SUM,3y,m_8_x_MRDI_Short_x_dQQQ_W,-0.25576418284874286,0.13616048068765557,-1.4928444173944124
SP500_1W_FWD_SUM,3y,m_8_x_MRDI_Short_x_dQQQ_M,-0.07650594454423607,0.6749402360825775,-0.41964451063065905
SP500_1W_FWD_SUM,3y,m_8_x_MRDI_Short_x_dQQQ_W_x_RET_QQQ,-4.309377608604307,0.26305188025101517,-1.1205728535268673
SP500_1W_FWD_SUM,3y,m_8_x_MRDI_Long_x_RET_QQQ,0.109886128835189,0.6776158796396672,0.41598262078542286
SP500_1W_FWD_SUM,3y,m_8_x_MRDI_Long_x_RET_SP500,-0.4450017444637067,0.5367817409651514,-0.6181489818729878
SP500_1W_FWD_SUM,3y,m_8_x_MRDI_Long_x_dQQQ_D,-0.7950861899438355,0.13002058157057528,-1.5167228766932401
SP500_1W_FWD_SUM,3y,m_8_x_MRDI_Long_x_dQQQ_W,0.2565786755135515,0.3032449382664108,1.0306484780128702
SP500_1W_FWD_SUM,3y,m_8_x_MRDI_Long_x_dQQQ_M,0.10988612883424738,0.6776158796422147,0.41598262078193904
SP500_1W_FWD_SUM,3y,m_8_x_MRDI_Long_x_dQQQ_W_x_RET_QQQ,2.4263313346686015,0.6098959585214445,0.5105701304794287
SP500_1W_FWD_SUM,3y,m_8_x_MA20_MRDI_x_RET_QQQ,0.09446013539406098,0.6554159771069457,0.44654066278839893
SP500_1W_FWD_SUM,3y,m_8_x_MA20_MRDI_x_RET_SP500,0.0752981685319073,0.8989704489103436,0.12703186257427726
SP500_1W_FWD_SUM,3y,m_8_x_MA20_MRDI_x_dQQQ_D,0.5052731354867832,0.1221525275834827,1.5486419437258234
SP500_1W_FWD_SUM,3y,m_8_x_MA20_MRDI_x_dQQQ_W,-0.1493002867790028,0.4522900795894749,-0.7522395648905227
SP500_1W_FWD_SUM,3y,m_8_x_MA20_MRDI_x_dQQQ_M,0.0944601353904217,0.6554159771239959,0.446540662764772
SP500_1W_FWD_SUM,3y,m_8_x_MA20_MRDI_x_dQQQ_W_x_RET_QQQ,0.5581737242251297,0.9240744923331505,0.09535463504304041
SP500_1W_FWD_SUM,3y,m_8_x_MA60_MRDI_x_RET_QQQ,-0.405790905527567,0.04548085949456938,-2.005606634916331
SP500_1W_FWD_SUM,3y,m_8_x_MA60_MRDI_x_RET_SP500,0.9840021283328059,0.08033650646206293,1.7525854539323051
SP500_1W_FWD_SUM,3y,m_8_x_MA60_MRDI_x_dQQQ_D,-0.2526668477444239,0.46421284400395624,-0.732536169087228
SP500_1W_FWD_SUM,3y,m_8_x_MA60_MRDI_x_dQQQ_W,0.21237288564744589,0.29325414243710957,1.0522080151219588
SP500_1W_FWD_SUM,3y,m_8_x_MA60_MRDI_x_dQQQ_M,-0.4057909055214104,0.0454808594985969,-2.005606634878756
SP500_1W_FWD_SUM,3y,m_8_x_MA60_MRDI_x_dQQQ_W_x_RET_QQQ,0.7945124843633917,0.8865814763742129,0.14270994802524947
SP500_1W_FWD_SUM,3y,m_9_x_MRDI_Short_x_RET_QQQ,-0.16451874729421329,0.5581707684607641,-0.5859864614247304
SP500_1W_FWD_SUM,3y,m_9_x_MRDI_Short_x_RET_SP500,0.5927088959682442,0.3844588720316821,0.8705374237247586
SP500_1W_FWD_SUM,3y,m_9_x_MRDI_Short_x_dQQQ_D,0.40642227831610633,0.5359489675761065,0.6194140411832203
SP500_1W_FWD_SUM,3y,m_9_x_MRDI_Short_x_dQQQ_W,0.13652358102897222,0.6620153623480977,0.43741423345684216
SP500_1W_FWD_SUM,3y,m_9_x_MRDI_Short_x_dQQQ_M,-0.16451874728932236,0.5581707684725078,-0.5859864614072399
SP500_1W_FWD_SUM,3y,m_9_x_MRDI_Short_x_dQQQ_W_x_RET_QQQ,-2.8321286308879006,0.8204071460798209,-0.2271505638918395
SP500_1W_FWD_SUM,3y,m_9_x_MRDI_Long_x_RET_QQQ,0.2764421823147991,0.4567017775675402,0.744915148798072
SP500_1W_FWD_SUM,3y,m_9_x_MRDI_Long_x_RET_SP500,-0.815513391840472,0.35251527125502174,-0.9306604516716696
SP500_1W_FWD_SUM,3y,m_9_x_MRDI_Long_x_dQQQ_D,-0.05279170442739667,0.9461096511396254,-0.06762972424459981
SP500_1W_FWD_SUM,3y,m_9_x_MRDI_Long_x_dQQQ_W,-0.14385102272613118,0.6888096151345118,-0.40072260320503233
SP500_1W_FWD_SUM,3y,m_9_x_MRDI_Long_x_dQQQ_M,0.27644218230455314,0.4567017775838315,0.7449151487710989
SP500_1W_FWD_SUM,3y,m_9_x_MRDI_Long_x_dQQQ_W_x_RET_QQQ,-3.904398244332855,0.7721509167451501,-0.28973244464216735
SP500_1W_FWD_SUM,3y,m_9_x_MA20_MRDI_x_RET_QQQ,0.02655857290022637,0.8693042724828767,0.16463374752646665
SP500_1W_FWD_SUM,3y,m_9_x_MA20_MRDI_x_RET_SP500,-0.10440505215687117,0.7709942159165627,-0.2912455798600356
SP500_1W_FWD_SUM,3y,m_9_x_MA20_MRDI_x_dQQQ_D,-0.26791502121480043,0.5522022219571295,-0.5948990149866046
SP500_1W_FWD_SUM,3y,m_9_x_MA20_MRDI_x_dQQQ_W,0.09976810662295102,0.6121681604364739,0.5073260232048424
SP500_1W_FWD_SUM,3y,m_9_x_MA20_MRDI_x_dQQQ_M,0.026558572910577016,0.8693042724340868,0.1646337475884852
SP500_1W_FWD_SUM,3y,m_9_x_MA20_MRDI_x_dQQQ_W_x_RET_QQQ,-1.8600250754775511,0.8306509046394183,-0.21398789487857106
SP500_1W_FWD_SUM,3y,m_9_x_MA60_MRDI_x_RET_QQQ,-0.09398857700994986,0.5158932058611768,-0.6501891776890926
SP500_1W_FWD_SUM,3y,m_9_x_MA60_MRDI_x_RET_SP500,0.37115156943697364,0.32414920780588097,0.9870205176069544
SP500_1W_FWD_SUM,3y,m_9_x_MA60_MRDI_x_dQQQ_D,0.004531191226939402,0.9884074449850804,0.014537490430933567
SP500_1W_FWD_SUM,3y,m_9_x_MA60_MRDI_x_dQQQ_W,-0.014856107303062444,0.9111251286965943,-0.111680646325992
SP500_1W_FWD_SUM,3y,m_9_x_MA60_MRDI_x_dQQQ_M,-0.09398857700097375,0.5158932058995781,-0.6501891776295818
SP500_1W_FWD_SUM,3y,m_9_x_MA60_MRDI_x_dQQQ_W_x_RET_QQQ,4.800171452059484,0.31763483980538154,1.0004120071198757
SP500_1W_FWD_SUM,3y,m_10_x_MRDI_Short_x_RET_QQQ,-0.12002188209102847,0.5244251592553196,-0.6370233475057254
SP500_1W_FWD_SUM,3y,m_10_x_MRDI_Short_x_RET_SP500,-0.17312678232927156,0.6819302398886898,-0.41008970439715414
SP500_1W_FWD_SUM,3y,m_10_x_MRDI_Short_x_dQQQ_D,1.2178956179744767,0.010481863655868801,2.570012810537605
SP500_1W_FWD_SUM,3y,m_10_x_MRDI_Short_x_dQQQ_W,-0.34953520168987345,0.14403148534267396,-1.4634236874522182
SP500_1W_FWD_SUM,3y,m_10_x_MRDI_Short_x_dQQQ_M,-0.12002188208439471,0.5244251592795932,-0.637023347468426
SP500_1W_FWD_SUM,3y,m_10_x_MRDI_Short_x_dQQQ_W_x_RET_QQQ,4.306732499126856,0.5602876952325268,0.5828365543319662
SP500_1W_FWD_SUM,3y,m_10_x_MRDI_Long_x_RET_QQQ,0.06488744239405655,0.7668294947795637,0.29669921450885206
SP500_1W_FWD_SUM,3y,m_10_x_MRDI_Long_x_RET_SP500,0.26063722861441735,0.6357640957374139,0.4739434991541817
SP500_1W_FWD_SUM,3y,m_10_x_MRDI_Long_x_dQQQ_D,-1.8496621545066307,0.005842241250788508,-2.769387902002248
SP500_1W_FWD_SUM,3y,m_10_x_MRDI_Long_x_dQQQ_W,0.43984263052225087,0.11006920916301348,1.6009604269702293
SP500_1W_FWD_SUM,3y,m_10_x_MRDI_Long_x_dQQQ_M,0.06488744239441155,0.766829494778342,0.2966992145104533
SP500_1W_FWD_SUM,3y,m_10_x_MRDI_Long_x_dQQQ_W_x_RET_QQQ,-3.6886892210296285,0.659522820441985,-0.4408568936140904
SP500_1W_FWD_SUM,3y,m_10_x_MA20_MRDI_x_RET_QQQ,0.5182818534013955,0.010910685823836584,2.5558889972955647
SP500_1W_FWD_SUM,3y,m_10_x_MA20_MRDI_x_RET_SP500,-1.5238038520560606,0.0026032093411055526,-3.0275639126045735
SP500_1W_FWD_SUM,3y,m_10_x_MA20_MRDI_x_dQQQ_D,-1.0652479208042485,0.006226198343320693,-2.7482371624721686
SP500_1W_FWD_SUM,3y,m_10_x_MA20_MRDI_x_dQQQ_W,0.26685789602399757,0.4324909237242697,0.7856233024398944
SP500_1W_FWD_SUM,3y,m_10_x_MA20_MRDI_x_dQQQ_M,0.5182818534042679,0.010910685823362642,2.555888997310899
SP500_1W_FWD_SUM,3y,m_10_x_MA20_MRDI_x_dQQQ_W_x_RET_QQQ,5.555501383716904,0.51587472249647,0.6502178217627237
SP500_1W_FWD_SUM,3y,m_10_x_MA60_MRDI_x_RET_QQQ,-0.3659884328535092,0.14248869237090392,-1.4690909632030953
SP500_1W_FWD_SUM,3y,m_10_x_MA60_MRDI_x_RET_SP500,1.3925098970793264,0.029840913984965807,2.178937368845446
SP500_1W_FWD_SUM,3y,m_10_x_MA60_MRDI_x_dQQQ_D,1.4242937437756842,0.0012153125773482116,3.2554505920726737
SP500_1W_FWD_SUM,3y,m_10_x_MA60_MRDI_x_dQQQ_W,-0.24390065440899547,0.4452752111238415,-0.7639698180446601
SP500_1W_FWD_SUM,3y,m_10_x_MA60_MRDI_x_dQQQ_M,-0.3659884328525786,0.14248869237192197,-1.46909096319934
SP500_1W_FWD_SUM,3y,m_10_x_MA60_MRDI_x_dQQQ_W_x_RET_QQQ,-3.929320076547013,0.620037581933893,-0.4961314973602863
SP500_1W_FWD_SUM,3y,m_11_x_MRDI_Short_x_RET_QQQ,0.11927716199552929,0.7450393390387577,0.32538192509589886
SP500_1W_FWD_SUM,3y,m_11_x_MRDI_Short_x_RET_SP500,-0.3470042028593441,0.7001029833850445,-0.3854209116848484
SP500_1W_FWD_SUM,3y,m_11_x_MRDI_Short_x_dQQQ_D,1.0918618916211675,0.028045583014528298,2.203593570827197
SP500_1W_FWD_SUM,3y,m_11_x_MRDI_Short_x_dQQQ_W,-0.018406720646562846,0.931706164732001,-0.08574513892439153
SP500_1W_FWD_SUM,3y,m_11_x_MRDI_Short_x_dQQQ_M,0.1192771620165744,0.7450393389963351,0.32538192515199427
SP500_1W_FWD_SUM,3y,m_11_x_MRDI_Short_x_dQQQ_W_x_RET_QQQ,1.5332289480231043,0.8649976762584709,0.17011053201443468
SP500_1W_FWD_SUM,3y,m_11_x_MRDI_Long_x_RET_QQQ,-0.13432984079848365,0.7498551360391813,-0.3190205226088692
SP500_1W_FWD_SUM,3y,m_11_x_MRDI_Long_x_RET_SP500,0.47088484127297214,0.6508072666667325,0.45293626749459615
SP500_1W_FWD_SUM,3y,m_11_x_MRDI_Long_x_dQQQ_D,-1.3046833719326112,0.01898516206001966,-2.354104675021359
SP500_1W_FWD_SUM,3y,m_11_x_MRDI_Long_x_dQQQ_W,-0.02837472314115147,0.8972808146214117,-0.12916814512446478
SP500_1W_FWD_SUM,3y,m_11_x_MRDI_Long_x_dQQQ_M,-0.13432984079795746,0.7498551360401432,-0.31902052260759994
SP500_1W_FWD_SUM,3y,m_11_x_MRDI_Long_x_dQQQ_W_x_RET_QQQ,-0.5294839175480353,0.9586951191757478,-0.05181924352878367
SP500_1W_FWD_SUM,3y,m_11_x_MA20_MRDI_x_RET_QQQ,-0.8544223794209188,0.0016269617300502359,-3.1697654380770235
SP500_1W_FWD_SUM,3y,m_11_x_MA20_MRDI_x_RET_SP500,2.275921719165865,0.0006896318918478833,3.416795924286064
SP500_1W_FWD_SUM,3y,m_11_x_MA20_MRDI_x_dQQQ_D,-0.08629718769128435,0.7649032176248007,-0.29922462693851787
SP500_1W_FWD_SUM,3y,m_11_x_MA20_MRDI_x_dQQQ_W,0.3040111867220599,0.03379912229236242,2.1288007993660227
SP500_1W_FWD_SUM,3y,m_11_x_MA20_MRDI_x_dQQQ_M,-0.854422379428067,0.001626961729917295,-3.1697654381012907
SP500_1W_FWD_SUM,3y,m_11_x_MA20_MRDI_x_dQQQ_W_x_RET_QQQ,-0.2532368368547311,0.9355952363637531,-0.0808512820277086
SP500_1W_FWD_SUM,3y,m_11_x_MA60_MRDI_x_RET_QQQ,-0.41264604977746244,0.02723654942461527,-2.215153135801832
SP500_1W_FWD_SUM,3y,m_11_x_MA60_MRDI_x_RET_SP500,0.7362930009113093,0.12204930608623295,1.5490712515093237
SP500_1W_FWD_SUM,3y,m_11_x_MA60_MRDI_x_dQQQ_D,0.2574290399233119,0.18695589506155533,1.3215986475691526
SP500_1W_FWD_SUM,3y,m_11_x_MA60_MRDI_x_dQQQ_W,-0.1265803979288922,0.23262736378956622,-1.1951863866955557
SP500_1W_FWD_SUM,3y,m_11_x_MA60_MRDI_x_dQQQ_M,-0.4126460497785293,0.027236549424373008,-2.2151531358053376
SP500_1W_FWD_SUM,3y,m_11_x_MA60_MRDI_x_dQQQ_W_x_RET_QQQ,-1.6325424792368821,0.6084708552076387,-0.5126075510992913
SP500_1W_FWD_SUM,3y,m_12_x_MRDI_Short_x_RET_QQQ,0.06138525899410674,0.793969255474762,0.26131083986841636
SP500_1W_FWD_SUM,3y,m_12_x_MRDI_Short_x_RET_SP500,-0.10152297978894326,0.8527639592736451,-0.18569690024781452
SP500_1W_FWD_SUM,3y,m_12_x_MRDI_Short_x_dQQQ_D,0.7819449757419896,0.22412270475154594,1.2172705300520106
SP500_1W_FWD_SUM,3y,m_12_x_MRDI_Short_x_dQQQ_W,0.15201579687466385,0.7382312894814935,0.3343976129665646
SP500_1W_FWD_SUM,3y,m_12_x_MRDI_Short_x_dQQQ_M,0.06138525899524011,0.793969255470803,0.2613108398735537
SP500_1W_FWD_SUM,3y,m_12_x_MRDI_Short_x_dQQQ_W_x_RET_QQQ,-12.68035742241847,0.4042809774839103,-0.8347658872106263
SP500_1W_FWD_SUM,3y,m_12_x_MRDI_Long_x_RET_QQQ,-0.10715256529521043,0.6448248814013827,-0.46126596633724765
SP500_1W_FWD_SUM,3y,m_12_x_MRDI_Long_x_RET_SP500,-0.053986052706283094,0.9259965896804152,-0.09293361057138905
SP500_1W_FWD_SUM,3y,m_12_x_MRDI_Long_x_dQQQ_D,-0.7246919764706077,0.22225553008127427,-1.2221990920896033
SP500_1W_FWD_SUM,3y,m_12_x_MRDI_Long_x_dQQQ_W,-0.5821943412914413,0.40296333594968936,-0.8371103680122169
SP500_1W_FWD_SUM,3y,m_12_x_MRDI_Long_x_dQQQ_M,-0.1071525652901644,0.6448248814180023,-0.46126596631406286
SP500_1W_FWD_SUM,3y,m_12_x_MRDI_Long_x_dQQQ_W_x_RET_QQQ,28.150700135033926,0.1729225897279064,1.364983474383787
SP500_1W_FWD_SUM,3y,m_12_x_MA20_MRDI_x_RET_QQQ,0.3429904200991489,0.016943321329990643,2.3966258190184604
SP500_1W_FWD_SUM,3y,m_12_x_MA20_MRDI_x_RET_SP500,-0.3561459727822963,0.364161343198802,-0.90836055210077
SP500_1W_FWD_SUM,3y,m_12_x_MA20_MRDI_x_dQQQ_D,0.10817580801411175,0.795253926763726,0.2596441648033917
SP500_1W_FWD_SUM,3y,m_12_x_MA20_MRDI_x_dQQQ_W,0.14746679657311673,0.599290960927074,0.5257834295846447
SP500_1W_FWD_SUM,3y,m_12_x_MA20_MRDI_x_dQQQ_M,0.3429904200988537,0.016943321329915068,2.3966258190201164
SP500_1W_FWD_SUM,3y,m_12_x_MA20_MRDI_x_dQQQ_W_x_RET_QQQ,-15.545042210813838,0.04178348780971016,-2.0413519406871705
SP500_1W_FWD_SUM,3y,m_12_x_MA60_MRDI_x_RET_QQQ,-0.2503399003394033,0.19842093372570874,-1.2879130650825166
SP500_1W_FWD_SUM,3y,m_12_x_MA60_MRDI_x_RET_SP500,0.09758850590244605,0.8404063208984923,0.20148719663758766
SP500_1W_FWD_SUM,3y,m_12_x_MA60_MRDI_x_dQQQ_D,-0.20067910821731538,0.6495875236171627,-0.45463203033048655
SP500_1W_FWD_SUM,3y,m_12_x_MA60_MRDI_x_dQQQ_W,0.07812223525774739,0.838401609048873,0.20405341806566898
SP500_1W_FWD_SUM,3y,m_12_x_MA60_MRDI_x_dQQQ_M,-0.25033990037377185,0.1984209336654745,-1.2879130652556807
SP500_1W_FWD_SUM,3y,m_12_x_MA60_MRDI_x_dQQQ_W_x_RET_QQQ,6.98261019829358,0.44460139502173196,0.765102105106183
SP500_1M_FWD_SUM,3y,const,0.08068621965974285,0.13331038491355604,1.5038223327211886
SP500_1M_FWD_SUM,3y,VIX,0.003059648466200777,0.0002607048109508803,3.6800280932097498
SP500_1M_FWD_SUM,3y,US10Y,0.044656708922755216,7.579886066135858e-07,5.014853743119264
SP500_1M_FWD_SUM,3y,USDJPY,-0.002159038241250106,1.4961588169208947e-07,-5.335413280020165
SP500_1M_FWD_SUM,3y,RET_QQQ,0.43625363618408014,0.2513566497390566,1.1484996474823554
SP500_1M_FWD_SUM,3y,RET_SP500,0.013566097870307825,0.9697131242967376,0.037988670542955405
SP500_1M_FWD_SUM,3y,RET_NASDAQ,-1.009972275462729,0.1189591232771829,-1.5620575860411658
SP500_1M_FWD_SUM,3y,RET_DOW,-0.13966305615912056,0.6582211909330264,-0.4426567639668024
SP500_1M_FWD_SUM,3y,RET_VIX,-0.0422913959583031,0.07005691000607299,-1.8157494435115227
SP500_1M_FWD_SUM,3y,RET_US10Y,-0.16869900225261716,0.24620302630167085,-1.161094511670956
SP500_1M_FWD_SUM,3y,RET_USDJPY,-0.17219188363026447,0.21699023583871085,-1.2362595643814098
SP500_1M_FWD_SUM,3y,RET_GOLD,-0.08728534903205076,0.2789806727180107,-1.0838859757971326
SP500_1M_FWD_SUM,3y,RET_TLT,-0.04235645883071282,0.8485587493117089,-0.19106481360281075
SP500_1M_FWD_SUM,3y,RET_QQQ_MA20,-93.13037832957713,0.18285040466971986,-1.3340325464646223
SP500_1M_FWD_SUM,3y,RET_SP500_MA20,89.91786588530897,0.4006272383710569,0.8412783483881519
SP500_1M_FWD_SUM,3y,RET_NASDAQ_MA20,37.9585334926315,4.253410326162733e-07,5.130896968375591
SP500_1M_FWD_SUM,3y,RET_DOW_MA20,-9.603345879986504,0.0011071851145108699,-3.2824326904674037
SP500_1M_FWD_SUM,3y,RET_VIX_MA20,-0.1392591553916795,0.49108822585602263,-0.6891286923344065
SP500_1M_FWD_SUM,3y,RET_US10Y_MA20,6.815143746194369,0.0001160244694073105,3.887703154642803
SP500_1M_FWD_SUM,3y,RET_USDJPY_MA20,1.6317330533846208,0.3282583054587518,0.978663801951697
SP500_1M_FWD_SUM,3y,RET_GOLD_MA20,-0.7209877302754053,0.3782020498667187,-0.8820618443888107
SP500_1M_FWD_SUM,3y,RET_TLT_MA20,6.773963135000427,0.008851913459451168,2.6288887067974103
SP500_1M_FWD_SUM,3y,RET_QQQ_MA60,-8.000297809423113,0.5012592609663024,-0.6730385774587058
SP500_1M_FWD_SUM,3y,RET_SP500_MA60,-73.85704672945876,9.506704324817485e-09,-5.846396184544361
SP500_1M_FWD_SUM,3y,RET_NASDAQ_MA60,40.20764070218887,0.004045972600079368,2.8890307801519377
SP500_1M_FWD_SUM,3y,RET_DOW_MA60,27.878786252865762,4.528808833928846e-05,4.117955631797998
SP500_1M_FWD_SUM,3y,RET_VIX_MA60,-0.9686525873884022,0.0481767749163837,-1.981062449839922
SP500_1M_FWD_SUM,3y,RET_US10Y_MA60,-3.9054610983237605,0.284498484321047,-1.071512474073041
SP500_1M_FWD_SUM,3y,RET_USDJPY_MA60,5.340262422144136,0.21590636592421725,1.2391843935737334
SP500_1M_FWD_SUM,3y,RET_GOLD_MA60,-0.7702152952308419,0.6952879349850064,-0.39193369051372723
SP500_1M_FWD_SUM,3y,RET_TLT_MA60,11.470105435883823,0.061910520371851865,1.8714783590134931
SP500_1M_FWD_SUM,3y,MRDI_Short,-0.06310943284309828,8.811557324919848e-10,-6.259832094116799
SP500_1M_FWD_SUM,3y,MRDI_Long,-0.05176468055416768,7.426642880627767e-07,-5.018993719907287
SP500_1M_FWD_SUM,3y,MA20_MRDI,-0.0020884457878285944,0.40929021818032674,-0.8258945052447354
SP500_1M_FWD_SUM,3y,MA60_MRDI,0.0101643922691879,0.0006689653003881762,3.4252820835773456
SP500_1M_FWD_SUM,3y,RiskScore,0.596623045160917,1.0035489347334035e-08,5.83671342093807
SP500_1M_FWD_SUM,3y,RET_QQQ_20D,1.290061124780442,0.3842070093662723,0.8709990909241208
SP500_1M_FWD_SUM,3y,RET_SP500_20D,-1.6710885326915692,0.4687185465379608,-0.7251640102656237
SP500_1M_FWD_SUM,3y,dQQQ_D,0.43625363695036734,0.25135664887653647,1.1484996495750386
SP500_1M_FWD_SUM,3y,dQQQ_W,-0.8009559488153218,0.018185123344248585,-2.370262969049601
SP500_1M_FWD_SUM,3y,dQQQ_M,1.2900611247533893,0.38420700936639246,0.8709990909239005
SP500_1M_FWD_SUM,3y,dSP500_D,0.013566097759538237,0.9697131245439562,0.03798867023272096
SP500_1M_FWD_SUM,3y,dSP500_W,0.5118385058902508,0.012808595158272044,2.4987743727945846
SP500_1M_FWD_SUM,3y,dSP500_M,-1.671088532653909,0.46871854654140627,-0.7251640102600014
SP500_1M_FWD_SUM,3y,wd_0_x_MRDI_Short,-0.011594187805084488,0.0007796702367065508,-3.3823912848898594
SP500_1M_FWD_SUM,3y,wd_0_x_MRDI_Long,-0.011779690633628558,0.0011984485590757438,-3.2595085578526413
SP500_1M_FWD_SUM,3y,wd_0_x_RET_QQQ,0.27475129165540774,0.3824643351456304,0.8741985372050116
SP500_1M_FWD_SUM,3y,wd_0_x_RET_SP500,-0.267997239098128,0.5792524183821425,-0.5548695494630829
SP500_1M_FWD_SUM,3y,wd_1_x_MRDI_Short,-0.00971222957541007,0.007148161086210557,-2.7018989269636626
SP500_1M_FWD_SUM,3y,wd_1_x_MRDI_Long,-0.013807736757061621,0.00013033616865434198,-3.858440537095209
SP500_1M_FWD_SUM,3y,wd_1_x_RET_QQQ,0.2389689972702389,0.44116201148836737,0.770897054894696
SP500_1M_FWD_SUM,3y,wd_1_x_RET_SP500,-0.27006612168144656,0.5725479660981396,-0.5647057950938184
SP500_1M_FWD_SUM,3y,wd_2_x_MRDI_Short,-0.011988065607257868,0.0014214112062243753,-3.2096711313542214
SP500_1M_FWD_SUM,3y,wd_2_x_MRDI_Long,-0.009812209217764723,0.010392867142406887,-2.573008496034473
SP500_1M_FWD_SUM,3y,wd_2_x_RET_QQQ,0.1895396874779288,0.5376773373545354,0.6167895931909577
SP500_1M_FWD_SUM,3y,wd_2_x_RET_SP500,-0.35689171351737903,0.4463307402518079,-0.7621980645403905
SP500_1M_FWD_SUM,3y,wd_3_x_MRDI_Short,-0.013457259818797824,0.0003555803631540232,-3.5977830549734278
SP500_1M_FWD_SUM,3y,wd_3_x_MRDI_Long,-0.00975872141557688,0.02217779171961911,-2.2950472595774323
SP500_1M_FWD_SUM,3y,wd_3_x_RET_QQQ,0.20046604918175964,0.5145302572531132,0.6523028042464505
SP500_1M_FWD_SUM,3y,wd_3_x_RET_SP500,-0.3003746614660694,0.5256273480643002,-0.6351771328815089
SP500_1M_FWD_SUM,3y,wd_4_x_MRDI_Short,-0.016357691209207954,1.5618234576951998e-06,-4.866436803225433
SP500_1M_FWD_SUM,3y,wd_4_x_MRDI_Long,-0.006606324544570316,0.087407357862861,-1.7128701254989236
SP500_1M_FWD_SUM,3y,wd_4_x_RET_QQQ,0.38633509915431863,0.22374290626586754,1.2182706455258299
SP500_1M_FWD_SUM,3y,wd_4_x_RET_SP500,-0.47575879693905676,0.3281470060859291,-0.978889251776782
SP500_1M_FWD_SUM,3y,m_1_x_RET_QQQ,0.2742716282753891,0.8784996583318567,0.1529561214723268
SP500_1M_FWD_SUM,3y,m_1_x_RET_SP500,0.6958010537619836,0.7393572490606719,0.3329046786918015
SP500_1M_FWD_SUM,3y,m_2_x_RET_QQQ,-5.9493791102808,0.0037160778182539927,-2.9161638090362274
SP500_1M_FWD_SUM,3y,m_2_x_RET_SP500,6.385376339077906,0.018446271974873342,2.364921125048603
SP500_1M_FWD_SUM,3y,m_3_x_RET_QQQ,0.5872564811237964,0.7130043634239392,0.36805020813738476
SP500_1M_FWD_SUM,3y,m_3_x_RET_SP500,-0.06198488807670277,0.9700035958911332,-0.03762416036236455
SP500_1M_FWD_SUM,3y,m_4_x_RET_QQQ,-0.8409643990712563,0.4811218019370789,-0.705070284115537
SP500_1M_FWD_SUM,3y,m_4_x_RET_SP500,1.1226176969585575,0.39130529398154795,0.858058117737478
SP500_1M_FWD_SUM,3y,m_5_x_RET_QQQ,1.5387103686691668,0.24820541464817178,1.156179127769381
SP500_1M_FWD_SUM,3y,m_5_x_RET_SP500,-2.5927349159603983,0.1714805964314486,-1.3695888621831742
SP500_1M_FWD_SUM,3y,m_6_x_RET_QQQ,-2.2824987832124846,0.13206484206925792,-1.5086771424348766
SP500_1M_FWD_SUM,3y,m_6_x_RET_SP500,3.820343724341839,0.11842299014085643,1.5643375749382242
SP500_1M_FWD_SUM,3y,m_7_x_RET_QQQ,3.0855358185855852,0.04673811164128635,1.9940117137191071
SP500_1M_FWD_SUM,3y,m_7_x_RET_SP500,-3.7808767979872138,0.04584018768054485,-2.00226539198073
SP500_1M_FWD_SUM,3y,m_8_x_RET_QQQ,1.6422408497473364,0.12608121511564457,1.5325094728929944
SP500_1M_FWD_SUM,3y,m_8_x_RET_SP500,-3.626451628318904,0.03097277305438756,-2.1640431690821873
SP500_1M_FWD_SUM,3y,m_9_x_RET_QQQ,-3.1919505631293514,0.023802362307954544,-2.267800187535538
SP500_1M_FWD_SUM,3y,m_9_x_RET_SP500,2.397283439962159,0.16295794221214888,1.3974202178156667
SP500_1M_FWD_SUM,3y,m_10_x_RET_QQQ,0.9993752011708081,0.5445699313299145,0.6063654424426355
SP500_1M_FWD_SUM,3y,m_10_x_RET_SP500,-1.5056231662437707,0.4865793629791346,-0.6963188005523994
SP500_1M_FWD_SUM,3y,m_11_x_RET_QQQ,6.2069434277223134,0.007519869495777783,2.6847284482519944
SP500_1M_FWD_SUM,3y,m_11_x_RET_SP500,-7.274960497129687,0.013609321488569257,-2.4769116250534093
SP500_1M_FWD_SUM,3y,m_12_x_RET_QQQ,-0.779479794874748,0.5174557300336541,-0.6477696266508189
SP500_1M_FWD_SUM,3y,m_12_x_RET_SP500,2.7501211068920446,0.08897896850445805,1.7043986863535994
SP500_1M_FWD_SUM,3y,m_1_x_MRDI_Short_x_RET_QQQ,-0.29411223932059416,0.337488067443947,-0.9601378180703117
SP500_1M_FWD_SUM,3y,m_1_x_MRDI_Short_x_RET_SP500,0.8375554907502287,0.2806613015583143,1.080099712225849
