date,RiskScore,Regime,MRDI_Short,MRDI_Long,MA20_MRDI,MA60_MRDI
2006-03-23,,,1.9411513004615901,,,
2006-03-24,,,2.4034649044926475,,,
2006-03-27,,,2.037208927254959,,,
2006-03-28,,,3.1860006212743985,,,
2006-03-29,,,2.468567758829234,,,
2006-03-30,,,3.4535088590768965,,,
2006-03-31,,,1.9468243689016218,,,
2006-04-03,,,1.6127472670030598,,,
2006-04-04,,,1.5271313771842427,,,
2006-04-05,,,1.9391173244896944,,,
2006-04-06,,,2.1994999066886693,,,
2006-04-07,,,2.9106319484686147,,,
2006-04-10,,,1.7762500249983235,,,
2006-04-11,,,2.1636908720100205,,,
2006-04-12,,,1.6274895060527808,,,
2006-04-13,,,1.558601878801556,,,
2006-04-18,,,4.902145145055861,,,
2006-04-19,,,2.759015979310657,,,
2006-04-20,,,4.09343557347572,,,
2006-04-21,,,4.12834220570102,,,
2006-04-24,,,4.101638346932232,,,
2006-04-25,,,3.0070182690926455,,,
2006-04-26,,,2.2378357671820615,,,
2006-04-27,,,2.1909121854501037,,,
2006-04-28,,,3.8126070405319843,,,
2006-05-01,,,3.2532566472934343,,,
2006-05-02,,,1.8421780178419316,,,
2006-05-03,,,1.5459988318240403,,,
2006-05-04,,,1.6912253178200842,,,
2006-05-05,,,2.9120263825465553,,,
2006-05-08,,,1.9676376481759872,,,
2006-05-09,,,2.9327901729213854,,,
2006-05-10,,,2.1082205134802545,,,
2006-05-11,,,4.0370688526661045,,,
2006-05-12,,,4.144653559042523,,,
2006-05-15,,,4.825968906028753,,,
2006-05-16,,,2.739273157040145,,,
2006-05-17,,,6.242462114180484,,,
2006-05-18,,,4.22980601437399,,,
2006-05-19,,,3.223809127586694,,,
2006-05-22,,,1.570065148981216,,,
2006-05-23,,,2.3536097997606977,,,
2006-05-24,,,3.3589248078508116,,,
2006-05-25,,,3.45065800581501,,,
2006-05-26,,,3.0869327204102373,,,
2006-05-31,,,3.7448471210394207,,,
2006-06-01,,,4.303090486337572,,,
2006-06-02,,,3.5137562490383143,,,
2006-06-05,,,3.5866474748513633,,,
2006-06-06,,,2.6562802195016904,,,
2006-06-07,,,1.6030842459900267,,,
2006-06-08,,,2.292042364209579,,,
2006-06-09,,,2.1799924393371115,,,
2006-06-12,,,3.037736162673266,,,
2006-06-13,,,4.570445391374841,,,
2006-06-14,,,3.8968140496185906,,,
2006-06-15,,,4.737100498454077,,,
2006-06-16,,,2.1554484482937615,,,
2006-06-19,,,1.8383493969762186,,,
2006-06-20,,,1.9761279796445277,,,
2006-06-21,,,2.2280504420302236,,,
2006-06-22,,,2.7642158972527606,,,
2006-06-23,,,1.1630469978943405,,,
2006-06-26,,,1.2989642918634765,,,
2006-06-27,,,2.5862238412868006,,,
2006-06-28,,,1.496711845011651,,,
2006-06-29,,,3.9393082731279376,,,
2006-06-30,,,2.9437569055509565,,,
2006-07-03,,,2.178741545758723,,,
2006-07-06,,,3.5124032714194526,,,
2006-07-07,,,3.6935301955583326,,,
2006-07-10,,,1.8597480174994163,,,
2006-07-11,,,2.192796055291873,,,
2006-07-12,,,2.770625753894911,,,
2006-07-13,,,3.65302392339725,,,
2006-07-14,,,2.3311362788588785,,,
2006-07-17,,,2.3295708030696307,,,
2006-07-18,,,2.335251709806247,,,
2006-07-19,,,3.6475557228737907,,,
2006-07-20,,,2.617256667290186,,,
2006-07-21,,,2.1913303546095864,,,
2006-07-24,,,2.891591280763433,,,
2006-07-25,,,1.5890593635489894,,,
2006-07-26,,,1.5173188114254161,,,
2006-07-27,,,1.7177641189123736,,,
2006-07-28,,,3.1183768536231065,,,
2006-07-31,,,1.088280388259214,,,
2006-08-01,,,2.2650267224736442,,,
2006-08-02,,,1.527314489869824,,,
2006-08-03,,,1.5687420932758966,,,
2006-08-04,,,1.624846811439808,,,
2006-08-07,,,1.7219166208360515,,,
2006-08-08,,,1.529567013808225,,,
2006-08-09,,,2.758802230887989,,,
2006-08-10,,,1.9300353963110264,,,
2006-08-11,,,2.2167019272226693,,,
2006-08-14,,,1.6788837928598317,,,
2006-08-15,,,3.2194434662324474,,,
2006-08-16,,,2.948116107229177,,,
2006-08-17,,,1.5398021259189714,,,
2006-08-18,,,1.228993311386182,,,
2006-08-21,,,1.931573125288089,,,
2006-08-22,,,0.9812450394274975,,,
2006-08-23,,,1.0667791626777616,,,
2006-08-24,,,0.6524356670856353,,,
2006-08-25,,,1.8847793898401028,,,
2006-08-28,,,1.750840701480597,,,
2006-08-29,,,1.3925191717352998,,,
2006-08-30,,,1.525684898589596,,,
2006-08-31,,,1.85925350027606,,,
2006-09-01,,,1.3551335066164711,,,
2006-09-06,,,4.854861347788955,,,
2006-09-07,,,2.2456537462168686,,,
2006-09-08,,,1.869009817681326,,,
2006-09-11,,,2.8116590211091284,,,
2006-09-12,,,2.447798505216324,,,
2006-09-13,,,1.1724394250307801,,,
2006-09-14,,,2.158463100704163,,,
2006-09-15,,,1.1972479463072396,,,
2006-09-18,,,1.6213846504426483,,,
2006-09-19,,,3.9750820214866702,,,
2006-09-20,,,1.62736217986385,,,
2006-09-21,,,3.561613022407034,,,
2006-09-22,,,2.3816707987442745,,,
2006-09-25,,,2.205896781614517,,,
2006-09-26,,,2.3134018717953126,,,
2006-09-27,,,1.9513891906399625,,,
2006-09-28,,,1.6755993410403864,,,
2006-09-29,,,0.9741755574267975,,,
2006-10-02,,,2.1452928794221737,,,
2006-10-03,,,2.8684349036536103,,,
2006-10-04,,,3.266034551013821,,,
2006-10-05,,,2.894735347527281,,,
2006-10-06,,,3.810203648538878,,,
2006-10-09,,,1.4666987825607187,,,
2006-10-10,,,2.2833445147324856,,,
2006-10-11,,,1.494607242781417,,,
2006-10-12,,,2.1781851120442943,,,
2006-10-13,,,2.4617529095761848,,,
2006-10-16,,,2.1762548485251636,,,
2006-10-17,,,2.240269171487774,,,
2006-10-18,,,2.3237967742854653,,,
2006-10-19,,,3.165666913363035,,,
2006-10-20,,,1.6646765749090993,,,
2006-10-23,,,4.592148096931341,,,
2006-10-24,,,2.1727763503305297,,,
2006-10-25,,,2.294048683925382,,,
2006-10-26,,,2.1109152209880078,,,
2006-10-27,,,3.6339938562911676,,,
2006-10-30,,,2.29550646006915,,,
2006-10-31,,,2.3646460162682255,,,
2006-11-01,,,3.7855489580369968,,,
2006-11-02,,,1.976372361776882,,,
2006-11-03,,,4.0359227011553855,,,
2006-11-06,,,3.217476621178965,,,
2006-11-07,,,1.9191800065410374,,,
2006-11-08,,,1.6838406675679314,,,
2006-11-09,,,3.0336881351222877,,,
2006-11-10,,,1.7900342064336752,,,
2006-11-13,,,1.7763474673674253,,,
2006-11-14,,,1.76019799193824,,,
2006-11-15,,,1.6138090014801416,,,
2006-11-16,,,1.719160586867396,,,
2006-11-17,,,2.3642590812972246,,,
2006-11-20,,,2.0391728568870624,,,
2006-11-21,,,1.0300592016804573,,,
2006-11-22,,,3.020429400218403,,,
2006-11-27,,,6.395517295654381,,,
2006-11-28,,,1.841848821729886,,,
2006-11-29,,,2.295264969824142,,,
2006-11-30,,,2.3006190048080613,,,
2006-12-01,,,2.184853130984388,,,
2006-12-04,,,1.9347912196016261,,,
2006-12-05,,,2.8031360646809746,,,
2006-12-06,,,2.335175296619218,,,
2006-12-07,,,3.351425579044251,,,
2006-12-08,,,2.8564225391342135,,,
2006-12-11,,,3.834679215363043,,,
2006-12-12,,,1.460219800994252,,,
2006-12-13,,,2.641402565775367,,,
2006-12-14,,,2.1324005560136174,,,
2006-12-15,,,2.0590690416737023,,,
2006-12-18,,,1.990512830315148,,,
2006-12-19,,,2.1259440764181594,,,
2006-12-20,,,1.3299653938469471,,,
2006-12-21,,,2.0444645551985907,,,
2006-12-22,,,3.290607390348995,,,
2006-12-27,,,4.168236772145129,,,
2006-12-28,,,1.6463186118357453,,,
2006-12-29,,,2.128823489598839,,,
2007-01-04,,,5.819491439444451,,,
2007-01-05,,,4.139401110907044,,,
2007-01-08,,,1.278291556700528,,,
2007-01-09,,,2.135103686939416,,,
2007-01-10,,,2.2179295380906,,,
2007-01-11,,,2.219908211429598,,,
2007-01-12,,,3.0348422341799752,,,
2007-01-17,,,2.6798215607223805,,,
2007-01-18,,,4.1013420787981,,,
2007-01-19,,,1.870529429971509,,,
2007-01-22,,,2.3699128960358014,,,
2007-01-23,,,2.947212049155453,,,
2007-01-24,,,2.9624823216936953,,,
2007-01-25,,,3.9109345980922665,,,
2007-01-26,,,1.5166966681875138,,,
2007-01-29,,,1.4581336641409606,,,
2007-01-30,,,1.7834376929749525,,,
2007-01-31,,,3.16973747325519,,,
2007-02-01,,,1.6197760100992602,,,
2007-02-02,,,2.096362903175443,,,
2007-02-05,,,2.5027716443404184,,,
2007-02-06,,,1.552558441308892,,,
2007-02-07,,,2.32027098561295,,,
2007-02-08,,,2.4508075784175793,,,
2007-02-09,,,2.5608179641419775,,,
2007-02-12,,,1.4126195948755635,,,
2007-02-13,,,3.3681171817205247,,,
2007-02-14,,,3.6608555836102754,,,
2007-02-15,,,2.2000032383989856,,,
2007-02-16,,,1.571435401878981,,,
2007-02-21,,,5.324173149602818,,,
2007-02-22,,,2.3818558371676684,,,
2007-02-23,,,2.0308789257966553,,,
2007-02-26,,,1.892214012323248,,,
2007-02-27,,,13.400255160235464,,,
2007-02-28,,,2.2313342772827314,,,
2007-03-01,,,2.2147092861318947,,,
2007-03-02,,,3.2679104316879997,,,
2007-03-05,,,3.3469611612656127,,,
2007-03-06,,,3.1296258923814464,,,
2007-03-07,,,2.281497571520446,,,
2007-03-08,,,2.454924012272844,,,
2007-03-09,,,2.715688150988789,,,
2007-03-12,,,1.7401953141647122,,,
2007-03-13,,,3.852056839317748,,,
2007-03-14,,,2.2282598965672973,,,
2007-03-15,,,1.245969206099764,,,
2007-03-16,,,1.621303135059856,,,
2007-03-19,,,1.9624917649590836,,,
2007-03-20,,,1.6726656026318778,,,
2007-03-21,,,3.0623882190023552,,,
2007-03-22,,,2.4572743575322513,,,
2007-03-23,,,1.5857343152552974,,,
2007-03-26,,,1.4601353683738185,,,
2007-03-27,,,1.5523582304520416,,,
2007-03-28,,,2.104969313917396,,,
2007-03-29,,,2.1378236704840288,,,
2007-03-30,,,0.9934821595515817,,,
2007-04-02,,,0.6871971098058579,,,
2007-04-03,,,2.1907872351223556,,,
2007-04-04,,,1.4528181858315066,,,
2007-04-05,,,1.310282970500337,,,
2007-04-10,,,1.4394799168394485,,,
2007-04-11,,,1.487543059754924,,,
2007-04-12,,,1.4769109563385316,,,
2007-04-13,,,1.2783698271684674,,,
2007-04-16,,,2.5648462174132844,,,
2007-04-17,,,2.018802059817631,,,
2007-04-18,,,1.6171979248437776,,,
2007-04-19,,,1.917610608771367,,,
2007-04-20,,,2.42774994378412,,,
2007-04-23,,,1.355424114102601,,,
2007-04-24,,,1.6794315556043282,,,
2007-04-25,,,2.567144184879171,,,
2007-04-26,,,2.98836144382396,,,
2007-04-27,,,1.283629126424447,,,
2007-04-30,,,3.3000564367940792,,,
2007-05-01,,,1.7833285415148024,,,
2007-05-02,,,1.4558324009882915,,,
2007-05-03,,,1.637899509951787,,,
2007-05-04,,,1.5168404822042183,,,
2007-05-07,,,1.120332566727365,,,
2007-05-08,,,1.2286652983026305,,,
2007-05-09,,,1.5669630260025127,,,
2007-05-10,,,3.146837567252897,,,
2007-05-11,,,1.6423049445733129,,,
2007-05-14,,,1.8807318636777137,,,
2007-05-15,,,2.241050631121161,,,
2007-05-16,,,2.694008499225895,,,
2007-05-17,,,2.0324081650249974,,,
2007-05-18,,,2.356079885596322,,,
2007-05-21,,,2.205549431438136,,,
2007-05-22,,,1.8616271987983724,,,
2007-05-23,,,1.5293127755757296,,,
2007-05-24,,,2.1778549769945306,,,
2007-05-25,,,1.254931696698997,,,
2007-05-30,,,3.7492110093752746,,,
2007-05-31,,,2.2565819373850937,,,
2007-06-01,,,2.7643523688959255,,,
2007-06-04,,,1.7275115604319433,,,
2007-06-05,,,2.9094463914783613,,,
2007-06-06,,,2.276751016379096,,,
2007-06-07,,,6.433167069071236,,,
2007-06-08,,,3.604175502723513,,,
2007-06-11,,,1.3628028036786035,,,
2007-06-12,,,4.472749816732387,,,
2007-06-13,,,4.264516058231674,,,
2007-06-14,,,1.4971514324126525,,,
2007-06-15,,,2.8781740802591176,,,
2007-06-18,,,3.1310516102819568,,,
2007-06-19,,,2.9150401388894336,,,
2007-06-20,,,3.256789505763331,,,
2007-06-21,,,1.6704110358337638,,,
2007-06-22,,,4.210394901172841,,,
2007-06-25,,,2.3648900505713955,,,
2007-06-26,,,4.1156837256383065,,,
2007-06-27,,,4.176990191258976,,,
2007-06-28,,,2.4575455034372404,,,
2007-06-29,,,2.895792831708148,,,
2007-07-02,,,4.149909874383247,,,
2007-07-03,,,1.5158620217410623,,,
2007-07-06,,,4.273226178904956,,,
2007-07-09,,,1.5721016183272,,,
2007-07-10,,,6.416169238586155,,,
2007-07-11,,,2.6866422219067974,,,
2007-07-12,,,4.017255576458438,,,
2007-07-13,,,1.9488969030476548,,,
2007-07-16,,,2.2299154465979774,,,
2007-07-17,,,1.713914277391497,,,
2007-07-18,,,3.0851427328779626,,,
2007-07-19,,,1.5825260793770506,,,
2007-07-20,,,3.2570399822853586,,,
2007-07-23,,,1.979399891378479,,,
2007-07-24,,,3.3667155075637436,,,
2007-07-25,,,2.178731252022729,,,
2007-07-26,,,6.459225349297003,,,
2007-07-27,,,4.297068044224918,,,
2007-07-30,,,2.5276992164707375,,,
2007-07-31,,,3.1534269453180848,,,
2007-08-01,,,3.090712929507562,,,
2007-08-02,,,2.169263093562285,,,
2007-08-03,,,4.224438513446024,,,
2007-08-06,,,3.840726447738851,,,
2007-08-07,,,1.4259462112325736,,,
2007-08-08,,,3.6631612604756,,,
2007-08-09,,,4.55372317802077,,,
2007-08-10,,,3.587226003194057,,,
2007-08-13,,,2.404538979321362,,,
2007-08-14,,,3.016332996291836,,,
2007-08-15,,,3.154519309215918,,,
2007-08-16,,,6.659045706925664,,,
2007-08-17,,,3.8604792410580173,,,
2007-08-20,,,3.0554065031284128,,,
2007-08-21,,,2.518625137283831,,,
2007-08-22,,,2.637788744177214,,,
2007-08-23,,,1.9896616476870024,,,
2007-08-24,,,2.240599070361473,,,
2007-08-27,,,1.5395932397859233,,,
2007-08-28,,,2.649386602100667,,,
2007-08-29,,,3.6394733478603047,,,
2007-08-30,,,2.431996213763954,,,
2007-08-31,,,2.385298601696108,,,
2007-09-05,,,3.1606218754685345,,,
2007-09-06,,,2.779381781390996,,,
2007-09-07,,,3.5100040918011026,,,
